order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
o0000000000000000000000001129,c0000000000000000000000001129,delivered,2017-08-15 20:16:14,2017-08-16 04:24:12,2017-08-20 07:49:42,2017-09-15 07:50:50,2017-09-20 20:16:14
o0000000000000000000000001130,c0000000000000000000000001130,delivered,2018-07-05 07:43:56,2018-07-05 19:28:46,2018-07-09 22:08:53,2018-07-28 18:55:19,2018-07-16 07:43:56
o0000000000000000000000001131,c0000000000000000000000001131,delivered,2017-04-22 02:06:22,2017-04-22 07:24:47,2017-04-28 05:23:45,2017-05-27 13:43:33,2017-06-01 02:06:22
o0000000000000000000000001132,c0000000000000000000000001132,delivered,2018-05-28 22:25:43,2018-05-29 18:00:48,2018-05-31 03:41:27,2018-06-04 21:29:14,2018-06-28 22:25:43
o0000000000000000000000001133,c0000000000000000000000001133,delivered,2017-08-10 19:15:39,2017-08-11 08:05:41,2017-08-11 20:49:05,2017-08-14 07:32:54,2017-08-19 19:15:39
o0000000000000000000000001134,c0000000000000000000000001134,delivered,2018-04-10 12:14:21,2018-04-11 06:29:13,2018-04-12 17:36:40,2018-05-03 21:18:33,2018-05-17 12:14:21
o0000000000000000000000001135,c0000000000000000000000001135,delivered,2017-09-05 15:37:30,2017-09-06 05:45:14,2017-09-09 06:04:37,2017-09-21 23:51:52,2017-09-20 15:37:30
o0000000000000000000000001136,c0000000000000000000000001136,delivered,2017-02-02 04:31:42,2017-02-02 17:24:23,2017-02-04 03:07:58,2017-02-10 20:41:58,2017-03-12 04:31:42
o0000000000000000000000001137,c0000000000000000000000001137,delivered,2017-02-11 19:25:46,2017-02-12 11:23:47,2017-02-17 03:09:04,2017-02-28 03:16:58,2017-03-22 19:25:46
o0000000000000000000000001138,c0000000000000000000000001138,delivered,2017-02-07 03:40:51,2017-02-07 17:15:15,2017-02-09 13:59:41,2017-02-22 21:31:17,2017-02-28 03:40:51
o0000000000000000000000001139,c0000000000000000000000001139,delivered,2017-01-23 16:26:22,2017-01-24 01:58:45,2017-01-25 21:50:48,2017-01-31 17:12:08,2017-02-10 16:26:22
o0000000000000000000000001140,c0000000000000000000000001140,delivered,2017-09-29 04:00:36,2017-09-29 20:38:10,2017-10-05 12:00:05,2017-10-17 08:10:03,2017-11-07 04:00:36
o0000000000000000000000001141,c0000000000000000000000001141,shipped,2017-06-25 03:54:02,2017-06-25 14:44:54,2017-06-28 23:26:06,,2017-07-14 03:54:02
o0000000000000000000000001142,c0000000000000000000000001142,delivered,2017-03-08 04:45:13,2017-03-08 13:33:41,2017-03-12 04:22:02,2017-03-14 08:16:22,2017-03-17 04:45:13
o0000000000000000000000001143,c0000000000000000000000001143,delivered,2017-02-07 02:06:58,2017-02-07 02:41:23,2017-02-08 05:08:16,2017-02-20 08:46:07,2017-03-16 02:06:58
o0000000000000000000000001144,c0000000000000000000000001144,delivered,2017-01-03 01:45:17,2017-01-03 04:31:15,2017-01-04 10:39:28,2017-01-10 03:39:38,2017-01-12 01:45:17
o0000000000000000000000001145,c0000000000000000000000001145,delivered,2017-07-07 03:58:31,2017-07-07 20:45:25,2017-07-14 11:09:55,2017-08-15 00:48:36,2017-08-03 03:58:31
o0000000000000000000000001146,c0000000000000000000000001146,delivered,2018-07-22 06:59:41,2018-07-22 12:40:00,2018-07-25 09:02:03,2018-08-11 04:53:41,2018-08-15 06:59:41
o0000000000000000000000001147,c0000000000000000000000001147,delivered,2018-07-07 08:23:25,2018-07-07 15:05:39,2018-07-12 12:36:35,2018-08-05 22:24:55,2018-08-07 08:23:25
o0000000000000000000000001148,c0000000000000000000000001148,delivered,2018-03-14 17:02:20,2018-03-15 02:30:01,2018-03-17 19:14:25,2018-03-27 06:02:54,2018-03-28 17:02:20
o0000000000000000000000001149,c0000000000000000000000001149,canceled,2017-04-27 05:13:48,2017-04-27 19:28:28,2017-04-30 04:36:32,,2017-06-06 05:13:48
o0000000000000000000000001150,c0000000000000000000000001150,delivered,2018-03-12 16:38:36,2018-03-13 02:19:51,2018-03-17 21:55:47,2018-04-16 00:10:47,2018-04-18 16:38:36
o0000000000000000000000001151,c0000000000000000000000001151,delivered,2018-02-06 23:34:38,2018-02-07 00:47:24,2018-02-09 22:38:02,2018-02-11 17:03:47,2018-02-14 23:34:38
o0000000000000000000000001152,c0000000000000000000000001152,delivered,2017-08-11 11:48:28,2017-08-12 03:16:38,2017-08-15 00:56:19,2017-09-13 01:02:53,2017-09-16 11:48:28
o0000000000000000000000001153,c0000000000000000000000001153,delivered,2018-02-11 05:35:03,2018-02-11 17:06:56,2018-02-20 06:01:34,2018-03-07 01:04:50,2018-03-19 05:35:03
o0000000000000000000000001154,c0000000000000000000000001154,delivered,2017-02-02 18:24:59,2017-02-03 03:23:06,2017-02-08 08:06:41,2017-02-09 09:57:28,2017-03-11 18:24:59
o0000000000000000000000001155,c0000000000000000000000001155,delivered,2017-06-13 00:21:12,2017-06-13 05:13:55,2017-06-15 11:28:35,2017-07-05 05:57:18,2017-07-12 00:21:12
o0000000000000000000000001156,c0000000000000000000000001156,delivered,2018-02-05 15:26:18,2018-02-06 05:42:53,2018-02-09 11:59:21,2018-03-04 05:11:46,2018-02-22 15:26:18
o0000000000000000000000001157,c0000000000000000000000001157,delivered,2017-01-22 04:53:03,2017-01-22 13:13:24,2017-01-23 16:00:06,2017-01-28 10:26:57,2017-02-18 04:53:03
o0000000000000000000000001158,c0000000000000000000000001158,canceled,2018-05-02 06:14:53,2018-05-02 12:52:53,2018-05-05 18:37:51,,2018-05-19 06:14:53
o0000000000000000000000001159,c0000000000000000000000001159,delivered,2017-07-12 01:02:01,2017-07-12 01:21:53,2017-07-19 04:34:13,2017-07-30 11:36:16,2017-08-08 01:02:01
o0000000000000000000000001160,c0000000000000000000000001160,delivered,2017-08-19 23:27:24,2017-08-20 07:07:18,2017-08-21 04:01:27,2017-09-14 02:41:23,2017-09-23 23:27:24
o0000000000000000000000001161,c0000000000000000000000001161,delivered,2018-05-31 20:45:35,2018-06-01 15:01:28,2018-06-04 09:57:55,2018-06-07 16:36:11,2018-06-20 20:45:35
o0000000000000000000000001162,c0000000000000000000000001162,delivered,2017-04-03 02:21:15,2017-04-03 20:45:47,2017-04-10 17:12:52,2017-04-17 09:36:38,2017-04-19 02:21:15
o0000000000000000000000001163,c0000000000000000000000001163,invoiced,2018-07-20 22:49:15,2018-07-21 02:20:08,2018-07-29 08:38:00,,2018-08-13 22:49:15
o0000000000000000000000001164,c0000000000000000000000001164,delivered,2017-03-31 19:11:05,2017-04-01 07:48:43,2017-04-05 08:00:39,2017-04-13 00:03:55,2017-05-01 19:11:05
o0000000000000000000000001165,c0000000000000000000000001165,delivered,2017-12-17 01:04:43,2017-12-17 20:09:28,2017-12-20 17:53:03,2017-12-22 02:56:26,2017-12-28 01:04:43
o0000000000000000000000001166,c0000000000000000000000001166,delivered,2018-01-08 10:31:14,2018-01-09 05:21:45,2018-01-16 19:20:53,2018-02-08 17:54:26,2018-02-10 10:31:14
o0000000000000000000000001167,c0000000000000000000000001167,delivered,2018-03-16 01:54:19,2018-03-16 21:50:24,2018-03-20 01:24:59,2018-03-23 04:49:05,2018-04-16 01:54:19
o0000000000000000000000001168,c0000000000000000000000001168,delivered,2017-01-01 16:16:01,2017-01-02 02:39:10,2017-01-06 02:27:52,2017-01-12 15:32:44,2017-01-15 16:16:01
o0000000000000000000000001169,c0000000000000000000000001169,delivered,2018-06-19 12:24:43,2018-06-19 23:54:39,2018-06-21 09:08:46,2018-07-13 19:53:36,2018-07-03 12:24:43
o0000000000000000000000001170,c0000000000000000000000001170,delivered,2018-07-26 02:09:29,2018-07-26 05:46:00,2018-07-31 00:46:36,2018-08-11 19:05:16,2018-09-02 02:09:29
o0000000000000000000000001171,c0000000000000000000000001171,delivered,2017-07-21 12:01:30,2017-07-22 02:27:26,2017-07-29 03:16:15,2017-08-17 16:32:44,2017-08-21 12:01:30
o0000000000000000000000001172,c0000000000000000000000001172,delivered,2018-03-06 00:34:26,2018-03-06 18:36:15,2018-03-11 22:29:47,2018-03-23 07:00:41,2018-04-03 00:34:26
o0000000000000000000000001173,c0000000000000000000000001173,delivered,2017-01-16 11:15:13,2017-01-16 23:40:27,2017-01-17 20:48:21,2017-01-22 02:01:14,2017-02-16 11:15:13
o0000000000000000000000001174,c0000000000000000000000001174,delivered,2018-01-26 21:01:23,2018-01-27 14:59:06,2018-01-28 08:17:20,2018-02-14 12:18:41,2018-02-23 21:01:23
o0000000000000000000000001175,c0000000000000000000000001175,delivered,2017-03-27 06:41:19,2017-03-27 23:53:08,2017-04-02 19:29:30,2017-04-28 21:00:02,2017-05-05 06:41:19
o0000000000000000000000001176,c0000000000000000000000001176,delivered,2017-03-23 07:16:14,2017-03-23 08:44:33,2017-03-27 11:48:12,2017-04-01 23:33:18,2017-04-16 07:16:14
o0000000000000000000000001177,c0000000000000000000000001177,delivered,2018-04-12 14:29:32,2018-04-12 21:30:22,2018-04-21 11:44:24,2018-04-30 11:06:01,2018-05-17 14:29:32
o0000000000000000000000001178,c0000000000000000000000001178,delivered,2018-06-14 17:23:45,2018-06-15 11:56:05,2018-06-17 01:54:18,2018-06-24 08:27:50,2018-07-05 17:23:45
o0000000000000000000000001179,c0000000000000000000000001179,canceled,2017-12-15 12:47:06,2017-12-15 21:20:21,2017-12-21 18:58:51,,2017-12-27 12:47:06
o0000000000000000000000001180,c0000000000000000000000001180,delivered,2018-02-12 16:20:46,2018-02-13 01:26:47,2018-02-15 12:55:40,2018-03-15 18:18:33,2018-03-05 16:20:46
o0000000000000000000000001181,c0000000000000000000000001181,delivered,2017-11-10 15:51:38,2017-11-10 16:20:40,2017-11-14 21:37:51,2017-12-02 17:26:17,2017-12-19 15:51:38
o0000000000000000000000001182,c0000000000000000000000001182,delivered,2017-10-29 08:09:55,2017-10-29 15:04:09,2017-11-06 11:27:01,2017-11-29 02:59:45,2017-11-30 08:09:55
o0000000000000000000000001183,c0000000000000000000000001183,delivered,2017-11-17 12:23:43,2017-11-18 06:30:25,2017-11-19 11:17:58,2017-11-26 16:28:08,2017-12-05 12:23:43
o0000000000000000000000001184,c0000000000000000000000001184,delivered,2017-09-25 00:25:01,2017-09-25 08:06:56,2017-09-26 21:42:05,2017-10-05 21:59:40,2017-11-04 00:25:01
o0000000000000000000000001185,c0000000000000000000000001185,delivered,2017-07-17 09:43:15,2017-07-17 18:20:30,2017-07-19 01:08:24,2017-07-31 04:35:15,2017-08-22 09:43:15
o0000000000000000000000001186,c0000000000000000000000001186,delivered,2017-07-14 21:10:40,2017-07-15 15:21:40,2017-07-16 10:01:15,2017-07-31 23:32:43,2017-08-05 21:10:40
o0000000000000000000000001187,c0000000000000000000000001187,delivered,2017-12-18 05:35:03,2017-12-18 11:39:55,2017-12-20 18:14:13,2018-01-07 06:36:48,2018-01-11 05:35:03
o0000000000000000000000001188,c0000000000000000000000001188,delivered,2017-01-17 17:41:41,2017-01-18 06:56:51,2017-01-19 07:24:04,2017-02-21 19:04:50,2017-02-10 17:41:41
o0000000000000000000000001189,c0000000000000000000000001189,delivered,2017-03-24 23:04:32,2017-03-25 03:42:28,2017-03-26 01:48:50,2017-03-29 23:40:27,2017-04-21 23:04:32
o0000000000000000000000001190,c0000000000000000000000001190,delivered,2017-03-16 14:33:07,2017-03-17 03:44:22,2017-03-22 16:22:59,2017-03-24 20:14:23,2017-03-28 14:33:07
o0000000000000000000000001191,c0000000000000000000000001191,delivered,2018-06-02 07:26:14,2018-06-02 12:23:20,2018-06-05 03:15:22,2018-06-06 17:50:01,2018-06-15 07:26:14
o0000000000000000000000001192,c0000000000000000000000001192,delivered,2018-05-31 23:09:34,2018-06-01 14:40:39,2018-06-04 11:27:52,2018-06-24 16:12:39,2018-06-12 23:09:34
o0000000000000000000000001193,c0000000000000000000000001193,delivered,2018-02-22 10:57:53,2018-02-22 12:58:39,2018-02-23 13:27:21,2018-03-02 07:06:57,2018-03-20 10:57:53
o0000000000000000000000001194,c0000000000000000000000001194,delivered,2017-11-24 20:11:58,2017-11-25 10:24:21,2017-11-30 03:02:05,2017-12-05 00:35:45,2017-12-18 20:11:58
o0000000000000000000000001195,c0000000000000000000000001195,delivered,2017-11-12 12:58:57,2017-11-12 14:54:32,2017-11-19 01:10:47,2017-12-01 09:27:53,2017-11-27 12:58:57
o0000000000000000000000001196,c0000000000000000000000001196,delivered,2017-10-31 07:05:51,2017-10-31 19:13:26,2017-11-04 20:20:45,2017-11-21 13:22:03,2017-11-12 07:05:51
o0000000000000000000000001197,c0000000000000000000000001197,delivered,2017-02-24 07:05:57,2017-02-25 02:17:22,2017-02-27 02:22:59,2017-03-15 13:07:33,2017-03-29 07:05:57
o0000000000000000000000001198,c0000000000000000000000001198,delivered,2017-05-19 00:08:00,2017-05-19 04:24:40,2017-05-23 22:58:42,2017-05-31 05:30:45,2017-06-11 00:08:00
o0000000000000000000000001199,c0000000000000000000000001199,delivered,2017-09-22 23:25:15,2017-09-23 04:05:51,2017-09-24 13:12:37,2017-10-18 02:36:05,2017-10-07 23:25:15
o0000000000000000000000001200,c0000000000000000000000001200,shipped,2018-03-15 08:13:01,2018-03-15 19:46:08,2018-03-17 06:23:34,,2018-04-19 08:13:01
o0000000000000000000000001201,c0000000000000000000000001201,delivered,2017-08-31 20:00:59,2017-09-01 01:09:34,2017-09-06 04:53:12,2017-09-20 16:31:36,2017-10-03 20:00:59
o0000000000000000000000001202,c0000000000000000000000001202,delivered,2017-04-18 14:42:34,2017-04-19 01:17:47,2017-04-23 11:44:48,2017-04-25 15:31:27,2017-05-05 14:42:34
o0000000000000000000000001203,c0000000000000000000000001203,delivered,2017-09-05 04:00:22,2017-09-05 14:57:03,2017-09-10 00:42:57,2017-09-11 10:58:33,2017-09-25 04:00:22
o0000000000000000000000001204,c0000000000000000000000001204,delivered,2017-09-06 12:42:56,2017-09-06 22:24:42,2017-09-09 21:34:50,2017-09-24 08:08:26,2017-10-15 12:42:56
o0000000000000000000000001205,c0000000000000000000000001205,delivered,2018-04-07 04:03:23,2018-04-07 11:34:48,2018-04-10 09:23:21,2018-05-12 00:18:50,2018-04-28 04:03:23
o0000000000000000000000001206,c0000000000000000000000001206,delivered,2017-07-17 03:47:38,2017-07-17 18:02:15,2017-07-22 03:11:45,2017-08-06 12:43:01,2017-08-10 03:47:38
o0000000000000000000000001207,c0000000000000000000000001207,delivered,2017-12-31 14:19:13,2017-12-31 20:45:10,2018-01-02 07:15:13,2018-01-18 08:16:25,2018-02-03 14:19:13
o0000000000000000000000001208,c0000000000000000000000001208,invoiced,2018-01-11 23:48:52,2018-01-12 14:24:17,2018-01-19 21:21:29,,2018-02-01 23:48:52
o0000000000000000000000001209,c0000000000000000000000001209,delivered,2018-06-15 02:27:26,2018-06-15 09:47:58,2018-06-18 10:12:43,2018-06-22 22:50:58,2018-07-09 02:27:26
o0000000000000000000000001210,c0000000000000000000000001210,delivered,2017-07-10 19:48:17,2017-07-11 09:05:16,2017-07-15 10:54:28,2017-07-26 21:42:31,2017-07-29 19:48:17
o0000000000000000000000001211,c0000000000000000000000001211,delivered,2018-01-10 02:30:10,2018-01-10 11:33:00,2018-01-16 09:25:12,2018-01-29 23:54:30,2018-02-05 02:30:10
o0000000000000000000000001212,c0000000000000000000000001212,delivered,2017-02-22 13:30:10,2017-02-23 08:37:21,2017-02-26 22:27:22,2017-03-01 03:15:34,2017-03-02 13:30:10
o0000000000000000000000001213,c0000000000000000000000001213,delivered,2017-06-12 14:56:35,2017-06-13 04:58:49,2017-06-19 15:30:11,2017-06-23 11:15:35,2017-07-05 14:56:35
o0000000000000000000000001214,c0000000000000000000000001214,delivered,2017-11-28 01:40:54,2017-11-28 12:52:00,2017-12-03 11:24:18,2018-01-03 21:19:35,2018-01-01 01:40:54
o0000000000000000000000001215,c0000000000000000000000001215,delivered,2018-05-29 14:11:29,2018-05-30 06:02:28,2018-06-01 09:29:30,2018-06-13 05:02:16,2018-06-06 14:11:29
o0000000000000000000000001216,c0000000000000000000000001216,delivered,2018-03-14 12:13:31,2018-03-14 21:29:00,2018-03-20 07:45:42,2018-03-27 18:41:57,2018-04-10 12:13:31
o0000000000000000000000001217,c0000000000000000000000001217,delivered,2017-09-22 13:11:09,2017-09-22 14:30:17,2017-09-25 23:17:37,2017-10-05 21:31:09,2017-10-09 13:11:09
o0000000000000000000000001218,c0000000000000000000000001218,delivered,2017-12-21 13:39:40,2017-12-22 03:02:42,2017-12-25 04:05:30,2017-12-30 02:21:14,2018-01-25 13:39:40
o0000000000000000000000001219,c0000000000000000000000001219,delivered,2017-09-15 22:18:17,2017-09-16 14:33:27,2017-09-19 15:31:05,2017-10-10 12:46:04,2017-10-25 22:18:17
o0000000000000000000000001220,c0000000000000000000000001220,delivered,2017-06-07 11:59:01,2017-06-07 17:33:20,2017-06-10 10:08:37,2017-06-23 00:27:57,2017-07-16 11:59:01
o0000000000000000000000001221,c0000000000000000000000001221,delivered,2017-09-15 18:34:27,2017-09-16 06:22:35,2017-09-19 00:07:16,2017-09-29 06:54:12,2017-09-25 18:34:27
o0000000000000000000000001222,c0000000000000000000000001222,delivered,2017-04-10 03:30:31,2017-04-10 22:03:05,2017-04-12 04:07:02,2017-04-27 04:53:21,2017-04-20 03:30:31
o0000000000000000000000001223,c0000000000000000000000001223,delivered,2018-02-13 13:37:59,2018-02-13 17:47:42,2018-02-15 22:31:25,2018-02-17 13:38:05,2018-02-22 13:37:59
o0000000000000000000000001224,c0000000000000000000000001224,delivered,2017-05-14 05:11:46,2017-05-14 08:09:52,2017-05-20 20:20:12,2017-05-23 11:07:00,2017-06-22 05:11:46
o0000000000000000000000001225,c0000000000000000000000001225,delivered,2017-01-07 10:16:27,2017-01-07 14:23:06,2017-01-11 01:04:01,2017-01-12 03:54:50,2017-01-22 10:16:27
o0000000000000000000000001226,c0000000000000000000000001226,delivered,2018-01-16 02:01:30,2018-01-16 12:55:27,2018-01-18 10:13:03,2018-02-09 10:17:11,2018-02-11 02:01:30
o0000000000000000000000001227,c0000000000000000000000001227,delivered,2017-05-08 11:41:37,2017-05-08 20:56:18,2017-05-16 11:29:39,2017-05-22 02:37:05,2017-05-29 11:41:37
o0000000000000000000000001228,c0000000000000000000000001228,delivered,2018-05-22 00:00:59,2018-05-22 14:47:53,2018-05-26 23:50:36,2018-06-11 12:00:21,2018-06-01 00:00:59
o0000000000000000000000001229,c0000000000000000000000001229,delivered,2017-05-14 08:25:28,2017-05-14 15:15:23,2017-05-19 06:57:34,2017-06-06 11:31:47,2017-06-01 08:25:28
o0000000000000000000000001230,c0000000000000000000000001230,delivered,2017-01-05 04:01:10,2017-01-05 15:14:05,2017-01-11 16:17:30,2017-01-14 23:59:00,2017-02-08 04:01:10
o0000000000000000000000001231,c0000000000000000000000001231,delivered,2018-01-30 00:44:52,2018-01-30 20:12:46,2018-02-04 04:25:41,2018-02-07 03:12:44,2018-03-08 00:44:52
o0000000000000000000000001232,c0000000000000000000000001232,delivered,2018-02-20 10:31:30,2018-02-21 01:07:28,2018-02-23 04:33:00,2018-03-17 00:07:06,2018-03-09 10:31:30
o0000000000000000000000001233,c0000000000000000000000001233,delivered,2017-01-14 09:23:48,2017-01-14 13:30:49,2017-01-19 17:44:21,2017-02-08 11:45:50,2017-02-14 09:23:48
o0000000000000000000000001234,c0000000000000000000000001234,delivered,2017-03-17 10:52:28,2017-03-18 05:45:12,2017-03-19 17:08:09,2017-04-01 04:04:01,2017-04-16 10:52:28
o0000000000000000000000001235,c0000000000000000000000001235,delivered,2017-04-02 00:25:12,2017-04-02 07:01:22,2017-04-04 19:51:01,2017-04-29 14:45:39,2017-05-04 00:25:12
o0000000000000000000000001236,c0000000000000000000000001236,delivered,2017-07-25 05:18:29,2017-07-25 06:08:43,2017-07-26 10:03:46,2017-07-30 15:55:15,2017-08-04 05:18:29
o0000000000000000000000001237,c0000000000000000000000001237,delivered,2017-09-03 19:39:10,2017-09-03 23:32:27,2017-09-07 02:39:57,2017-09-19 10:00:32,2017-09-26 19:39:10
o0000000000000000000000001238,c0000000000000000000000001238,shipped,2017-03-17 14:23:40,2017-03-18 01:21:43,2017-03-19 04:08:22,,2017-03-31 14:23:40
o0000000000000000000000001239,c0000000000000000000000001239,delivered,2017-08-11 00:15:07,2017-08-11 18:33:21,2017-08-13 17:02:42,2017-08-28 16:50:44,2017-08-26 00:15:07
o0000000000000000000000001240,c0000000000000000000000001240,delivered,2017-10-17 11:04:30,2017-10-18 03:00:55,2017-10-21 09:08:38,2017-10-23 13:01:50,2017-10-25 11:04:30
o0000000000000000000000001241,c0000000000000000000000001241,delivered,2018-07-10 13:23:36,2018-07-10 17:56:58,2018-07-18 01:39:28,2018-07-31 14:09:26,2018-08-04 13:23:36
o0000000000000000000000001242,c0000000000000000000000001242,delivered,2017-07-21 05:34:51,2017-07-21 08:50:23,2017-07-25 00:30:20,2017-08-22 02:06:17,2017-08-23 05:34:51
o0000000000000000000000001243,c0000000000000000000000001243,delivered,2017-09-07 01:05:47,2017-09-07 17:45:34,2017-09-09 21:45:23,2017-09-11 13:36:23,2017-09-23 01:05:47
o0000000000000000000000001244,c0000000000000000000000001244,delivered,2017-09-05 15:26:14,2017-09-05 18:37:12,2017-09-11 15:26:36,2017-09-24 15:04:59,2017-10-04 15:26:14
o0000000000000000000000001245,c0000000000000000000000001245,delivered,2018-04-03 08:00:54,2018-04-03 08:19:53,2018-04-08 02:00:01,2018-04-15 04:08:38,2018-04-17 08:00:54
o0000000000000000000000001246,c0000000000000000000000001246,delivered,2017-06-07 14:55:45,2017-06-08 02:17:41,2017-06-08 20:45:51,2017-06-14 15:07:22,2017-06-16 14:55:45
o0000000000000000000000001247,c0000000000000000000000001247,delivered,2017-11-12 06:17:54,2017-11-12 22:59:37,2017-11-18 18:28:48,2017-11-28 05:38:55,2017-11-29 06:17:54
o0000000000000000000000001248,c0000000000000000000000001248,delivered,2018-03-11 08:04:19,2018-03-11 20:14:51,2018-03-15 06:58:40,2018-03-16 08:22:07,2018-03-21 08:04:19
o0000000000000000000000001249,c0000000000000000000000001249,delivered,2017-03-21 02:38:15,2017-03-21 17:04:37,2017-03-26 15:11:14,2017-04-08 22:18:03,2017-04-17 02:38:15
o0000000000000000000000001250,c0000000000000000000000001250,delivered,2017-10-11 08:21:25,2017-10-11 22:05:48,2017-10-15 04:47:15,2017-10-27 12:31:52,2017-11-19 08:21:25
o0000000000000000000000001251,c0000000000000000000000001251,delivered,2017-08-14 07:21:08,2017-08-14 08:47:24,2017-08-17 07:04:40,2017-08-29 02:17:22,2017-08-25 07:21:08
o0000000000000000000000001252,c0000000000000000000000001252,delivered,2017-05-13 16:08:50,2017-05-14 05:29:31,2017-05-16 08:04:20,2017-05-18 11:06:47,2017-05-28 16:08:50
o0000000000000000000000001253,c0000000000000000000000001253,delivered,2017-10-23 10:05:19,2017-10-23 15:32:25,2017-10-26 04:56:38,2017-11-13 07:24:34,2017-11-29 10:05:19
o0000000000000000000000001254,c0000000000000000000000001254,delivered,2017-01-09 22:32:28,2017-01-09 23:35:07,2017-01-11 18:52:32,2017-01-20 11:37:56,2017-02-05 22:32:28
o0000000000000000000000001255,c0000000000000000000000001255,delivered,2017-05-04 00:29:22,2017-05-04 14:35:40,2017-05-09 15:45:15,2017-05-12 05:48:50,2017-05-24 00:29:22
o0000000000000000000000001256,c0000000000000000000000001256,delivered,2017-01-15 13:33:17,2017-01-15 14:40:01,2017-01-18 12:46:29,2017-01-20 03:40:51,2017-02-03 13:33:17
o0000000000000000000000001257,c0000000000000000000000001257,delivered,2017-03-16 15:40:51,2017-03-17 04:16:16,2017-03-23 04:10:51,2017-04-17 14:01:18,2017-04-06 15:40:51
o0000000000000000000000001258,c0000000000000000000000001258,delivered,2018-04-02 00:47:53,2018-04-02 06:12:43,2018-04-03 19:55:01,2018-04-21 14:46:08,2018-05-04 00:47:53
o0000000000000000000000001259,c0000000000000000000000001259,delivered,2018-06-23 05:55:30,2018-06-23 09:23:05,2018-06-26 08:40:26,2018-07-02 23:18:53,2018-07-06 05:55:30
o0000000000000000000000001260,c0000000000000000000000001260,delivered,2017-10-23 06:30:41,2017-10-23 07:46:28,2017-10-25 17:36:45,2017-11-21 11:08:54,2017-11-08 06:30:41
o0000000000000000000000001261,c0000000000000000000000001261,delivered,2017-05-06 23:37:04,2017-05-07 07:39:56,2017-05-13 19:15:02,2017-06-06 19:27:02,2017-06-14 23:37:04
o0000000000000000000000001262,c0000000000000000000000001262,delivered,2017-03-11 07:47:05,2017-03-12 03:07:56,2017-03-16 17:44:10,2017-03-30 08:11:26,2017-03-26 07:47:05
o0000000000000000000000001263,c0000000000000000000000001263,delivered,2017-04-06 20:08:57,2017-04-07 11:24:25,2017-04-09 05:57:34,2017-05-19 23:42:08,2017-05-09 20:08:57
o0000000000000000000000001264,c0000000000000000000000001264,delivered,2017-03-06 21:25:02,2017-03-07 07:55:48,2017-03-12 00:19:28,2017-03-14 21:59:20,2017-04-05 21:25:02
o0000000000000000000000001265,c0000000000000000000000001265,delivered,2017-02-12 06:23:12,2017-02-12 11:28:20,2017-02-16 21:55:21,2017-02-24 23:31:36,2017-03-05 06:23:12
o0000000000000000000000001266,c0000000000000000000000001266,delivered,2017-02-12 02:32:25,2017-02-12 09:35:31,2017-02-13 06:43:48,2017-02-16 12:28:01,2017-03-11 02:32:25
o0000000000000000000000001267,c0000000000000000000000001267,delivered,2018-07-15 17:45:52,2018-07-16 03:51:09,2018-07-18 20:14:20,2018-08-02 05:14:46,2018-07-23 17:45:52
o0000000000000000000000001268,c0000000000000000000000001268,delivered,2017-11-02 23:48:36,2017-11-03 18:16:06,2017-11-10 21:44:13,2017-11-28 17:28:50,2017-12-04 23:48:36
o0000000000000000000000001269,c0000000000000000000000001269,delivered,2017-11-23 12:38:20,2017-11-24 08:15:40,2017-11-25 08:08:45,2017-12-26 07:15:42,2017-12-31 12:38:20
o0000000000000000000000001270,c0000000000000000000000001270,delivered,2017-10-16 00:03:21,2017-10-16 12:38:16,2017-10-17 05:05:11,2017-10-21 20:01:30,2017-10-24 00:03:21
o0000000000000000000000001271,c0000000000000000000000001271,delivered,2018-04-24 11:49:54,2018-04-25 06:49:11,2018-04-28 17:02:46,2018-05-08 23:11:27,2018-05-19 11:49:54
o0000000000000000000000001272,c0000000000000000000000001272,invoiced,2017-08-12 10:34:57,2017-08-12 23:02:20,2017-08-14 14:25:38,,2017-09-17 10:34:57
o0000000000000000000000001273,c0000000000000000000000001273,delivered,2017-01-04 04:59:48,2017-01-04 19:33:04,2017-01-08 14:41:58,2017-02-03 15:52:44,2017-02-06 04:59:48
o0000000000000000000000001274,c0000000000000000000000001274,delivered,2017-04-19 18:11:40,2017-04-20 08:40:57,2017-04-22 03:19:49,2017-05-31 07:18:17,2017-05-16 18:11:40
o0000000000000000000000001275,c0000000000000000000000001275,delivered,2018-04-29 18:35:34,2018-04-30 01:00:52,2018-05-04 00:58:22,2018-05-12 20:06:01,2018-06-02 18:35:34
o0000000000000000000000001276,c0000000000000000000000001276,delivered,2017-04-24 10:02:46,2017-04-25 01:45:54,2017-04-27 05:07:23,2017-05-13 01:08:22,2017-05-11 10:02:46
o0000000000000000000000001277,c0000000000000000000000001277,delivered,2018-05-24 10:11:45,2018-05-24 19:48:58,2018-05-27 09:19:56,2018-06-12 22:33:07,2018-06-16 10:11:45
o0000000000000000000000001278,c0000000000000000000000001278,delivered,2018-03-14 00:29:29,2018-03-14 13:23:23,2018-03-17 15:20:37,2018-04-16 07:56:55,2018-04-20 00:29:29
