order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o0000000000000000000000001088,2,p0000000000000000000000000069,s0000000000000000000000000009,2017-02-22 03:11:23,37.93,14.24
o0000000000000000000000001089,1,p0000000000000000000000000101,s0000000000000000000000000028,2017-08-26 03:28:30,33.5,17.57
o0000000000000000000000001090,1,p0000000000000000000000000022,s0000000000000000000000000013,2018-06-11 17:56:17,347.4,36.33
o0000000000000000000000001091,1,p0000000000000000000000000007,s0000000000000000000000000031,2018-02-28 21:18:28,251.56,34.93
o0000000000000000000000001091,2,p0000000000000000000000000146,s0000000000000000000000000031,2018-02-28 21:18:28,62.71,33.55
o0000000000000000000000001092,1,p0000000000000000000000000095,s0000000000000000000000000037,2018-05-09 23:51:40,366.82,20.59
o0000000000000000000000001093,1,p0000000000000000000000000033,s0000000000000000000000000051,2018-06-16 05:37:40,146.18,20.58
o0000000000000000000000001094,1,p0000000000000000000000000078,s0000000000000000000000000045,2018-03-20 05:47:36,88.65,33.66
o0000000000000000000000001094,2,p0000000000000000000000000077,s0000000000000000000000000045,2018-03-20 05:47:36,253.58,31.14
o0000000000000000000000001095,1,p0000000000000000000000000120,s0000000000000000000000000017,2017-02-02 22:20:09,237.5,17.82
o0000000000000000000000001095,2,p0000000000000000000000000012,s0000000000000000000000000017,2017-02-02 22:20:09,255.08,19.63
o0000000000000000000000001095,3,p0000000000000000000000000145,s0000000000000000000000000017,2017-02-02 22:20:09,123.39,18.91
o0000000000000000000000001096,1,p0000000000000000000000000068,s0000000000000000000000000026,2017-04-03 02:56:01,370.11,17.39
o0000000000000000000000001096,2,p0000000000000000000000000015,s0000000000000000000000000026,2017-04-03 02:56:01,366.0,17.69
o0000000000000000000000001097,1,p0000000000000000000000000084,s0000000000000000000000000033,2018-05-30 13:54:02,249.0,37.72
o0000000000000000000000001098,1,p0000000000000000000000000063,s0000000000000000000000000044,2017-09-03 14:48:18,346.86,38.91
o0000000000000000000000001099,1,p0000000000000000000000000079,s0000000000000000000000000040,2017-12-02 09:01:57,128.83,19.19
o0000000000000000000000001100,1,p0000000000000000000000000093,s0000000000000000000000000009,2017-08-26 14:50:17,326.83,18.52
o0000000000000000000000001100,2,p0000000000000000000000000146,s0000000000000000000000000009,2017-08-26 14:50:17,99.16,18.09
o0000000000000000000000001101,1,p0000000000000000000000000056,s0000000000000000000000000029,2017-11-25 21:25:06,107.55,18.39
o0000000000000000000000001102,1,p0000000000000000000000000117,s0000000000000000000000000016,2017-06-24 13:13:03,73.03,21.94
o0000000000000000000000001103,1,p0000000000000000000000000038,s0000000000000000000000000051,2017-11-13 02:26:18,359.4,26.39
o0000000000000000000000001104,1,p0000000000000000000000000063,s0000000000000000000000000002,2017-05-21 19:36:44,331.05,25.23
o0000000000000000000000001104,2,p0000000000000000000000000088,s0000000000000000000000000002,2017-05-21 19:36:44,362.53,22.93
o0000000000000000000000001104,3,p0000000000000000000000000057,s0000000000000000000000000002,2017-05-21 19:36:44,294.94,22.7
o0000000000000000000000001105,1,p0000000000000000000000000110,s0000000000000000000000000008,2018-07-12 16:20:13,58.69,17.54
o0000000000000000000000001105,2,p0000000000000000000000000019,s0000000000000000000000000008,2018-07-12 16:20:13,272.48,20.31
o0000000000000000000000001105,3,p0000000000000000000000000093,s0000000000000000000000000008,2018-07-12 16:20:13,358.01,19.38
o0000000000000000000000001105,4,p0000000000000000000000000060,s0000000000000000000000000008,2018-07-12 16:20:13,134.59,15.13
o0000000000000000000000001106,1,p0000000000000000000000000151,s0000000000000000000000000044,2017-06-28 17:56:13,26.72,27.77
o0000000000000000000000001106,2,p0000000000000000000000000072,s0000000000000000000000000044,2017-06-28 17:56:13,308.93,30.01
o0000000000000000000000001106,3,p0000000000000000000000000024,s0000000000000000000000000044,2017-06-28 17:56:13,341.64,31.9
o0000000000000000000000001106,4,p0000000000000000000000000153,s0000000000000000000000000044,2017-06-28 17:56:13,69.73,32.49
o0000000000000000000000001107,1,p0000000000000000000000000009,s0000000000000000000000000043,2017-07-27 19:23:44,268.41,43.41
o0000000000000000000000001108,1,p0000000000000000000000000049,s0000000000000000000000000007,2018-03-02 09:52:12,189.74,32.28
o0000000000000000000000001108,2,p0000000000000000000000000072,s0000000000000000000000000007,2018-03-02 09:52:12,18.88,33.26
o0000000000000000000000001109,1,p0000000000000000000000000123,s0000000000000000000000000035,2017-07-24 19:15:57,114.21,17.13
o0000000000000000000000001110,1,p0000000000000000000000000077,s0000000000000000000000000022,2017-07-02 08:49:04,108.59,18.59
o0000000000000000000000001110,2,p0000000000000000000000000128,s0000000000000000000000000022,2017-07-02 08:49:04,30.94,17.84
o0000000000000000000000001111,1,p0000000000000000000000000041,s0000000000000000000000000024,2017-01-16 23:26:10,337.78,25.95
o0000000000000000000000001112,1,p0000000000000000000000000009,s0000000000000000000000000021,2017-07-13 07:35:45,270.33,29.24
o0000000000000000000000001113,1,p0000000000000000000000000040,s0000000000000000000000000003,2017-11-06 01:42:34,250.65,20.19
o0000000000000000000000001114,1,p0000000000000000000000000086,s0000000000000000000000000044,2017-04-01 15:37:36,72.22,33.55
o0000000000000000000000001115,1,p0000000000000000000000000132,s0000000000000000000000000033,2017-07-29 15:35:18,342.13,31.42
o0000000000000000000000001116,1,p0000000000000000000000000097,s0000000000000000000000000018,2017-03-20 05:54:36,322.27,21.1
o0000000000000000000000001116,2,p0000000000000000000000000083,s0000000000000000000000000018,2017-03-20 05:54:36,66.53,20.95
o0000000000000000000000001117,1,p0000000000000000000000000018,s0000000000000000000000000029,2018-02-25 07:36:02,336.99,17.33
o0000000000000000000000001118,1,p0000000000000000000000000145,s0000000000000000000000000024,2018-01-25 21:42:31,335.33,29.43
o0000000000000000000000001119,1,p0000000000000000000000000023,s0000000000000000000000000018,2017-11-17 21:32:38,88.83,12.96
o0000000000000000000000001120,1,p0000000000000000000000000115,s0000000000000000000000000007,2017-05-20 01:45:51,26.96,30.68
o0000000000000000000000001121,1,p0000000000000000000000000039,s0000000000000000000000000048,2017-06-05 04:40:23,189.6,17.07
o0000000000000000000000001121,2,p0000000000000000000000000120,s0000000000000000000000000048,2017-06-05 04:40:23,244.66,17.85
o0000000000000000000000001121,3,p0000000000000000000000000116,s0000000000000000000000000048,2017-06-05 04:40:23,293.55,13.27
o0000000000000000000000001122,1,p0000000000000000000000000018,s0000000000000000000000000039,2017-05-16 02:37:04,13.67,40.87
o0000000000000000000000001123,1,p0000000000000000000000000024,s0000000000000000000000000034,2018-05-04 12:48:32,76.31,11.24
o0000000000000000000000001123,2,p0000000000000000000000000009,s0000000000000000000000000034,2018-05-04 12:48:32,162.74,11.62
o0000000000000000000000001124,1,p0000000000000000000000000006,s0000000000000000000000000029,2017-10-27 10:55:57,395.43,26.83
o0000000000000000000000001125,1,p0000000000000000000000000009,s0000000000000000000000000059,2017-09-18 22:18:15,119.88,37.13
o0000000000000000000000001125,2,p0000000000000000000000000023,s0000000000000000000000000059,2017-09-18 22:18:15,116.0,38.75
o0000000000000000000000001125,3,p0000000000000000000000000091,s0000000000000000000000000059,2017-09-18 22:18:15,141.66,40.54
o0000000000000000000000001126,1,p0000000000000000000000000014,s0000000000000000000000000013,2018-03-29 00:03:40,132.71,43.89
o0000000000000000000000001126,2,p0000000000000000000000000149,s0000000000000000000000000013,2018-03-29 00:03:40,238.44,42.03
o0000000000000000000000001127,1,p0000000000000000000000000143,s0000000000000000000000000031,2018-06-14 17:40:51,331.2,39.39
o0000000000000000000000001127,2,p0000000000000000000000000096,s0000000000000000000000000031,2018-06-14 17:40:51,344.84,40.13
o0000000000000000000000001128,1,p0000000000000000000000000008,s0000000000000000000000000057,2017-12-07 03:34:31,179.0,32.28
o0000000000000000000000001128,2,p0000000000000000000000000143,s0000000000000000000000000057,2017-12-07 03:34:31,260.74,32.95
o0000000000000000000000001129,1,p0000000000000000000000000075,s0000000000000000000000000052,2017-08-22 00:12:04,269.1,30.96
o0000000000000000000000001130,1,p0000000000000000000000000159,s0000000000000000000000000009,2018-07-08 01:53:49,370.48,17.89
o0000000000000000000000001131,1,p0000000000000000000000000022,s0000000000000000000000000016,2017-04-28 13:40:19,343.9,19.19
o0000000000000000000000001131,2,p0000000000000000000000000142,s0000000000000000000000000016,2017-04-28 13:40:19,210.65,23.11
o0000000000000000000000001131,3,p0000000000000000000000000049,s0000000000000000000000000016,2017-04-28 13:40:19,217.97,21.0
o0000000000000000000000001131,4,p0000000000000000000000000096,s0000000000000000000000000016,2017-04-28 13:40:19,334.9,22.93
o0000000000000000000000001132,1,p0000000000000000000000000107,s0000000000000000000000000040,2018-06-05 21:15:21,39.24,24.06
o0000000000000000000000001133,1,p0000000000000000000000000105,s0000000000000000000000000040,2017-08-14 03:25:21,113.58,14.16
o0000000000000000000000001133,2,p0000000000000000000000000111,s0000000000000000000000000040,2017-08-14 03:25:21,247.73,16.01
o0000000000000000000000001133,3,p0000000000000000000000000048,s0000000000000000000000000040,2017-08-14 03:25:21,134.94,17.22
o0000000000000000000000001133,4,p0000000000000000000000000151,s0000000000000000000000000040,2017-08-14 03:25:21,37.65,18.55
o0000000000000000000000001134,1,p0000000000000000000000000154,s0000000000000000000000000011,2018-04-16 02:59:58,340.14,35.2
o0000000000000000000000001135,1,p0000000000000000000000000056,s0000000000000000000000000034,2017-09-08 07:53:32,97.67,8.45
o0000000000000000000000001136,1,p0000000000000000000000000156,s0000000000000000000000000024,2017-02-05 04:33:43,32.23,30.1
o0000000000000000000000001136,2,p0000000000000000000000000147,s0000000000000000000000000024,2017-02-05 04:33:43,50.01,25.48
o0000000000000000000000001137,1,p0000000000000000000000000058,s0000000000000000000000000011,2017-02-15 21:03:59,291.94,36.24
o0000000000000000000000001137,2,p0000000000000000000000000146,s0000000000000000000000000011,2017-02-15 21:03:59,87.88,35.4
o0000000000000000000000001138,1,p0000000000000000000000000108,s0000000000000000000000000025,2017-02-11 21:21:07,69.59,35.46
o0000000000000000000000001138,2,p0000000000000000000000000118,s0000000000000000000000000025,2017-02-11 21:21:07,346.78,33.95
o0000000000000000000000001138,3,p0000000000000000000000000041,s0000000000000000000000000025,2017-02-11 21:21:07,153.53,36.66
o0000000000000000000000001138,4,p0000000000000000000000000041,s0000000000000000000000000025,2017-02-11 21:21:07,91.65,33.51
o0000000000000000000000001139,1,p0000000000000000000000000058,s0000000000000000000000000045,2017-01-26 21:37:53,289.91,38.33
o0000000000000000000000001140,1,p0000000000000000000000000110,s0000000000000000000000000004,2017-10-05 11:10:54,307.67,37.81
o0000000000000000000000001141,1,p0000000000000000000000000012,s0000000000000000000000000016,2017-06-27 22:27:03,16.99,23.21
o0000000000000000000000001141,2,p0000000000000000000000000115,s0000000000000000000000000016,2017-06-27 22:27:03,64.24,22.14
o0000000000000000000000001142,1,p0000000000000000000000000028,s0000000000000000000000000036,2017-03-15 22:31:07,350.03,26.23
o0000000000000000000000001143,1,p0000000000000000000000000139,s0000000000000000000000000006,2017-02-10 16:07:06,123.51,22.98
o0000000000000000000000001144,1,p0000000000000000000000000104,s0000000000000000000000000006,2017-01-05 02:37:45,250.73,31.92
o0000000000000000000000001145,1,p0000000000000000000000000069,s0000000000000000000000000012,2017-07-13 01:16:34,299.19,26.75
o0000000000000000000000001145,2,p0000000000000000000000000078,s0000000000000000000000000012,2017-07-13 01:16:34,204.81,23.45
o0000000000000000000000001145,3,p0000000000000000000000000087,s0000000000000000000000000012,2017-07-13 01:16:34,301.51,25.08
o0000000000000000000000001145,4,p0000000000000000000000000152,s0000000000000000000000000012,2017-07-13 01:16:34,153.28,25.65
o0000000000000000000000001146,1,p0000000000000000000000000091,s0000000000000000000000000037,2018-07-25 17:15:39,323.31,25.7
o0000000000000000000000001147,1,p0000000000000000000000000046,s0000000000000000000000000044,2018-07-13 07:32:18,29.54,38.57
o0000000000000000000000001147,2,p0000000000000000000000000090,s0000000000000000000000000044,2018-07-13 07:32:18,230.65,36.81
o0000000000000000000000001148,1,p0000000000000000000000000099,s0000000000000000000000000009,2018-03-18 05:03:20,12.22,16.07
o0000000000000000000000001149,1,p0000000000000000000000000117,s0000000000000000000000000038,2017-04-29 13:59:00,179.86,20.64
o0000000000000000000000001149,2,p0000000000000000000000000033,s0000000000000000000000000038,2017-04-29 13:59:00,272.59,19.96
o0000000000000000000000001150,1,p0000000000000000000000000084,s0000000000000000000000000056,2018-03-18 06:14:10,282.02,18.47
o0000000000000000000000001150,2,p0000000000000000000000000056,s0000000000000000000000000056,2018-03-18 06:14:10,93.96,16.92
o0000000000000000000000001150,3,p0000000000000000000000000138,s0000000000000000000000000056,2018-03-18 06:14:10,354.19,16.92
o0000000000000000000000001151,1,p0000000000000000000000000127,s0000000000000000000000000058,2018-02-09 00:48:32,239.91,27.54
o0000000000000000000000001151,2,p0000000000000000000000000156,s0000000000000000000000000058,2018-02-09 00:48:32,341.67,29.5
o0000000000000000000000001151,3,p0000000000000000000000000076,s0000000000000000000000000058,2018-02-09 00:48:32,315.35,25.72
o0000000000000000000000001152,1,p0000000000000000000000000145,s0000000000000000000000000021,2017-08-14 21:15:11,54.34,26.11
o0000000000000000000000001153,1,p0000000000000000000000000057,s0000000000000000000000000027,2018-02-18 08:42:52,369.71,27.27
o0000000000000000000000001154,1,p0000000000000000000000000099,s0000000000000000000000000042,2017-02-08 21:18:09,48.44,38.12
o0000000000000000000000001155,1,p0000000000000000000000000141,s0000000000000000000000000012,2017-06-18 13:00:23,141.22,24.35
o0000000000000000000000001156,1,p0000000000000000000000000013,s0000000000000000000000000051,2018-02-11 09:09:37,85.09,27.16
o0000000000000000000000001157,1,p0000000000000000000000000092,s0000000000000000000000000030,2017-01-25 08:54:03,230.68,21.78
o0000000000000000000000001158,1,p0000000000000000000000000038,s0000000000000000000000000028,2018-05-04 21:07:59,363.66,16.87
o0000000000000000000000001158,2,p0000000000000000000000000060,s0000000000000000000000000028,2018-05-04 21:07:59,266.61,17.42
o0000000000000000000000001159,1,p0000000000000000000000000055,s0000000000000000000000000031,2017-07-17 06:38:25,102.05,36.7
o0000000000000000000000001160,1,p0000000000000000000000000144,s0000000000000000000000000042,2017-08-26 23:43:04,18.74,43.36
o0000000000000000000000001160,2,p0000000000000000000000000047,s0000000000000000000000000042,2017-08-26 23:43:04,70.07,41.06
o0000000000000000000000001160,3,p0000000000000000000000000095,s0000000000000000000000000042,2017-08-26 23:43:04,380.17,41.74
o0000000000000000000000001160,4,p0000000000000000000000000102,s0000000000000000000000000042,2017-08-26 23:43:04,52.42,42.32
o0000000000000000000000001161,1,p0000000000000000000000000059,s0000000000000000000000000024,2018-06-03 07:23:57,240.21,30.24
o0000000000000000000000001162,1,p0000000000000000000000000130,s0000000000000000000000000002,2017-04-10 11:37:31,102.47,27.19
o0000000000000000000000001162,2,p0000000000000000000000000071,s0000000000000000000000000002,2017-04-10 11:37:31,82.55,29.09
o0000000000000000000000001162,3,p0000000000000000000000000080,s0000000000000000000000000002,2017-04-10 11:37:31,123.0,27.77
o0000000000000000000000001163,1,p0000000000000000000000000107,s0000000000000000000000000036,2018-07-28 08:38:32,153.88,20.07
o0000000000000000000000001164,1,p0000000000000000000000000115,s0000000000000000000000000058,2017-04-04 20:31:31,225.44,27.9
o0000000000000000000000001164,2,p0000000000000000000000000120,s0000000000000000000000000058,2017-04-04 20:31:31,203.99,29.17
o0000000000000000000000001165,1,p0000000000000000000000000034,s0000000000000000000000000009,2017-12-19 23:24:28,210.91,27.08
o0000000000000000000000001166,1,p0000000000000000000000000002,s0000000000000000000000000002,2018-01-14 19:26:39,320.42,20.76
o0000000000000000000000001167,1,p0000000000000000000000000069,s0000000000000000000000000008,2018-03-20 05:53:02,44.28,15.46
o0000000000000000000000001168,1,p0000000000000000000000000010,s0000000000000000000000000046,2017-01-06 14:14:10,198.06,19.9
o0000000000000000000000001168,2,p0000000000000000000000000014,s0000000000000000000000000046,2017-01-06 14:14:10,194.86,17.72
o0000000000000000000000001169,1,p0000000000000000000000000092,s0000000000000000000000000000,2018-06-24 07:56:43,22.89,34.02
o0000000000000000000000001170,1,p0000000000000000000000000117,s0000000000000000000000000057,2018-07-30 06:38:33,273.68,31.95
o0000000000000000000000001170,2,p0000000000000000000000000085,s0000000000000000000000000057,2018-07-30 06:38:33,260.32,33.24
o0000000000000000000000001170,3,p0000000000000000000000000108,s0000000000000000000000000057,2018-07-30 06:38:33,136.66,33.23
o0000000000000000000000001171,1,p0000000000000000000000000048,s0000000000000000000000000028,2017-07-29 03:33:06,104.48,18.34
o0000000000000000000000001172,1,p0000000000000000000000000022,s0000000000000000000000000049,2018-03-13 01:10:17,325.63,22.87
o0000000000000000000000001172,2,p0000000000000000000000000153,s0000000000000000000000000049,2018-03-13 01:10:17,267.03,24.92
o0000000000000000000000001172,3,p0000000000000000000000000133,s0000000000000000000000000049,2018-03-13 01:10:17,127.73,24.46
o0000000000000000000000001173,1,p0000000000000000000000000081,s0000000000000000000000000035,2017-01-19 13:33:22,68.4,25.63
o0000000000000000000000001174,1,p0000000000000000000000000042,s0000000000000000000000000039,2018-02-03 20:22:12,41.63,36.3
o0000000000000000000000001175,1,p0000000000000000000000000034,s0000000000000000000000000016,2017-04-01 23:25:17,15.36,31.26
o0000000000000000000000001176,1,p0000000000000000000000000138,s0000000000000000000000000048,2017-03-28 03:01:11,120.66,20.74
o0000000000000000000000001176,2,p0000000000000000000000000001,s0000000000000000000000000048,2017-03-28 03:01:11,126.34,22.41
o0000000000000000000000001177,1,p0000000000000000000000000109,s0000000000000000000000000009,2018-04-19 23:40:06,252.43,19.97
o0000000000000000000000001177,2,p0000000000000000000000000158,s0000000000000000000000000009,2018-04-19 23:40:06,188.54,22.91
o0000000000000000000000001178,1,p0000000000000000000000000000,s0000000000000000000000000008,2018-06-20 05:05:42,280.21,15.77
o0000000000000000000000001178,2,p0000000000000000000000000111,s0000000000000000000000000008,2018-06-20 05:05:42,82.61,12.71
o0000000000000000000000001179,1,p0000000000000000000000000104,s0000000000000000000000000050,2017-12-19 23:24:38,227.1,41.19
o0000000000000000000000001179,2,p0000000000000000000000000033,s0000000000000000000000000050,2017-12-19 23:24:38,284.08,40.21
o0000000000000000000000001180,1,p0000000000000000000000000045,s0000000000000000000000000059,2018-02-16 04:04:08,325.67,42.53
o0000000000000000000000001181,1,p0000000000000000000000000012,s0000000000000000000000000034,2017-11-16 00:09:19,363.59,13.97
o0000000000000000000000001181,2,p0000000000000000000000000081,s0000000000000000000000000034,2017-11-16 00:09:19,282.42,13.27
o0000000000000000000000001182,1,p0000000000000000000000000010,s0000000000000000000000000004,2017-11-05 19:54:23,365.6,36.29
o0000000000000000000000001182,2,p0000000000000000000000000157,s0000000000000000000000000004,2017-11-05 19:54:23,117.73,37.93
o0000000000000000000000001182,3,p0000000000000000000000000155,s0000000000000000000000000004,2017-11-05 19:54:23,216.08,36.25
o0000000000000000000000001183,1,p0000000000000000000000000040,s0000000000000000000000000005,2017-11-24 01:03:46,368.17,30.76
o0000000000000000000000001183,2,p0000000000000000000000000110,s0000000000000000000000000005,2017-11-24 01:03:46,378.52,32.65
o0000000000000000000000001184,1,p0000000000000000000000000123,s0000000000000000000000000001,2017-09-27 21:57:05,186.15,18.29
o0000000000000000000000001184,2,p0000000000000000000000000068,s0000000000000000000000000001,2017-09-27 21:57:05,181.8,17.41
o0000000000000000000000001185,1,p0000000000000000000000000009,s0000000000000000000000000012,2017-07-20 04:18:23,33.7,26.18
o0000000000000000000000001185,2,p0000000000000000000000000086,s0000000000000000000000000012,2017-07-20 04:18:23,217.93,28.43
o0000000000000000000000001185,3,p0000000000000000000000000120,s0000000000000000000000000012,2017-07-20 04:18:23,96.71,29.85
o0000000000000000000000001185,4,p0000000000000000000000000118,s0000000000000000000000000012,2017-07-20 04:18:23,97.6,28.01
o0000000000000000000000001186,1,p0000000000000000000000000115,s0000000000000000000000000033,2017-07-21 14:54:05,358.24,46.87
o0000000000000000000000001186,2,p0000000000000000000000000009,s0000000000000000000000000033,2017-07-21 14:54:05,125.75,41.6
o0000000000000000000000001187,1,p0000000000000000000000000110,s0000000000000000000000000017,2017-12-25 19:08:04,205.79,24.12
o0000000000000000000000001188,1,p0000000000000000000000000149,s0000000000000000000000000027,2017-01-21 04:07:57,338.04,33.55
o0000000000000000000000001188,2,p0000000000000000000000000071,s0000000000000000000000000027,2017-01-21 04:07:57,384.05,32.01
o0000000000000000000000001188,3,p0000000000000000000000000008,s0000000000000000000000000027,2017-01-21 04:07:57,201.42,29.62
o0000000000000000000000001189,1,p0000000000000000000000000140,s0000000000000000000000000022,2017-03-30 17:00:41,312.72,22.75
o0000000000000000000000001190,1,p0000000000000000000000000097,s0000000000000000000000000031,2017-03-23 04:59:32,153.94,39.36
o0000000000000000000000001191,1,p0000000000000000000000000076,s0000000000000000000000000040,2018-06-07 16:31:48,211.41,22.17
o0000000000000000000000001192,1,p0000000000000000000000000080,s0000000000000000000000000041,2018-06-03 22:46:45,49.36,23.33
o0000000000000000000000001192,2,p0000000000000000000000000047,s0000000000000000000000000041,2018-06-03 22:46:45,47.9,27.93
o0000000000000000000000001192,3,p0000000000000000000000000095,s0000000000000000000000000041,2018-06-03 22:46:45,202.67,27.2
o0000000000000000000000001192,4,p0000000000000000000000000081,s0000000000000000000000000041,2018-06-03 22:46:45,69.79,27.76
o0000000000000000000000001193,1,p0000000000000000000000000044,s0000000000000000000000000010,2018-02-26 03:56:05,238.11,19.91
o0000000000000000000000001193,2,p0000000000000000000000000111,s0000000000000000000000000010,2018-02-26 03:56:05,102.62,17.78
o0000000000000000000000001194,1,p0000000000000000000000000060,s0000000000000000000000000018,2017-11-29 17:05:48,362.84,14.61
o0000000000000000000000001194,2,p0000000000000000000000000104,s0000000000000000000000000018,2017-11-29 17:05:48,15.17,15.98
o0000000000000000000000001194,3,p0000000000000000000000000152,s0000000000000000000000000018,2017-11-29 17:05:48,45.74,18.46
o0000000000000000000000001195,1,p0000000000000000000000000038,s0000000000000000000000000031,2017-11-19 10:58:27,22.06,35.01
o0000000000000000000000001196,1,p0000000000000000000000000105,s0000000000000000000000000035,2017-11-05 11:10:17,129.18,22.9
o0000000000000000000000001197,1,p0000000000000000000000000076,s0000000000000000000000000014,2017-03-03 13:57:48,389.83,39.34
o0000000000000000000000001197,2,p0000000000000000000000000017,s0000000000000000000000000014,2017-03-03 13:57:48,365.58,35.58
o0000000000000000000000001198,1,p0000000000000000000000000067,s0000000000000000000000000010,2017-05-26 07:54:44,241.86,19.65
o0000000000000000000000001199,1,p0000000000000000000000000050,s0000000000000000000000000052,2017-09-29 10:54:02,268.91,37.49
o0000000000000000000000001200,1,p0000000000000000000000000118,s0000000000000000000000000024,2018-03-18 13:50:54,20.81,25.06
o0000000000000000000000001200,2,p0000000000000000000000000155,s0000000000000000000000000024,2018-03-18 13:50:54,121.0,28.47
o0000000000000000000000001200,3,p0000000000000000000000000101,s0000000000000000000000000024,2018-03-18 13:50:54,166.12,26.61
o0000000000000000000000001201,1,p0000000000000000000000000136,s0000000000000000000000000013,2017-09-07 21:36:26,313.99,35.01
o0000000000000000000000001202,1,p0000000000000000000000000140,s0000000000000000000000000056,2017-04-23 20:43:11,378.87,24.29
o0000000000000000000000001203,1,p0000000000000000000000000144,s0000000000000000000000000058,2017-09-11 10:18:31,338.38,24.11
o0000000000000000000000001204,1,p0000000000000000000000000033,s0000000000000000000000000045,2017-09-10 21:17:33,26.97,35.37
o0000000000000000000000001205,1,p0000000000000000000000000017,s0000000000000000000000000011,2018-04-13 09:49:34,40.2,36.47
o0000000000000000000000001206,1,p0000000000000000000000000101,s0000000000000000000000000017,2017-07-21 06:17:07,206.3,17.39
o0000000000000000000000001207,1,p0000000000000000000000000007,s0000000000000000000000000021,2018-01-04 17:19:16,15.44,29.21
o0000000000000000000000001207,2,p0000000000000000000000000022,s0000000000000000000000000021,2018-01-04 17:19:16,47.97,28.99
o0000000000000000000000001208,1,p0000000000000000000000000135,s0000000000000000000000000049,2018-01-19 05:25:25,101.92,22.89
o0000000000000000000000001209,1,p0000000000000000000000000004,s0000000000000000000000000034,2018-06-18 05:40:11,105.33,20.17
o0000000000000000000000001210,1,p0000000000000000000000000090,s0000000000000000000000000021,2017-07-13 13:40:37,110.97,24.61
o0000000000000000000000001210,2,p0000000000000000000000000099,s0000000000000000000000000021,2017-07-13 13:40:37,177.97,22.9
o0000000000000000000000001210,3,p0000000000000000000000000035,s0000000000000000000000000021,2017-07-13 13:40:37,336.1,26.81
o0000000000000000000000001211,1,p0000000000000000000000000081,s0000000000000000000000000017,2018-01-15 14:01:00,239.01,23.57
o0000000000000000000000001212,1,p0000000000000000000000000026,s0000000000000000000000000054,2017-02-25 02:32:04,60.67,14.85
o0000000000000000000000001213,1,p0000000000000000000000000089,s0000000000000000000000000054,2017-06-18 09:01:01,312.26,13.48
o0000000000000000000000001214,1,p0000000000000000000000000096,s0000000000000000000000000042,2017-12-05 13:55:03,118.28,40.36
o0000000000000000000000001215,1,p0000000000000000000000000147,s0000000000000000000000000017,2018-06-04 22:05:31,58.88,25.58
o0000000000000000000000001216,1,p0000000000000000000000000125,s0000000000000000000000000051,2018-03-20 21:33:17,94.6,33.07
o0000000000000000000000001217,1,p0000000000000000000000000044,s0000000000000000000000000035,2017-09-25 06:36:35,141.72,18.46
o0000000000000000000000001218,1,p0000000000000000000000000052,s0000000000000000000000000026,2017-12-24 11:01:52,225.13,10.62
o0000000000000000000000001218,2,p0000000000000000000000000146,s0000000000000000000000000026,2017-12-24 11:01:52,262.88,11.49
o0000000000000000000000001219,1,p0000000000000000000000000106,s0000000000000000000000000031,2017-09-18 07:03:21,368.59,38.05
o0000000000000000000000001220,1,p0000000000000000000000000138,s0000000000000000000000000009,2017-06-13 15:34:08,182.82,22.73
o0000000000000000000000001220,2,p0000000000000000000000000045,s0000000000000000000000000009,2017-06-13 15:34:08,250.89,22.36
o0000000000000000000000001221,1,p0000000000000000000000000085,s0000000000000000000000000031,2017-09-19 20:58:40,308.71,31.65
o0000000000000000000000001222,1,p0000000000000000000000000118,s0000000000000000000000000028,2017-04-12 04:57:51,304.35,28.51
o0000000000000000000000001223,1,p0000000000000000000000000091,s0000000000000000000000000048,2018-02-19 03:06:18,338.14,17.62
o0000000000000000000000001223,2,p0000000000000000000000000102,s0000000000000000000000000048,2018-02-19 03:06:18,292.65,16.94
o0000000000000000000000001224,1,p0000000000000000000000000047,s0000000000000000000000000050,2017-05-21 02:22:04,142.76,38.57
o0000000000000000000000001224,2,p0000000000000000000000000026,s0000000000000000000000000050,2017-05-21 02:22:04,25.71,39.95
o0000000000000000000000001225,1,p0000000000000000000000000137,s0000000000000000000000000014,2017-01-10 14:35:32,356.25,39.87
o0000000000000000000000001225,2,p0000000000000000000000000136,s0000000000000000000000000014,2017-01-10 14:35:32,121.0,39.18
o0000000000000000000000001225,3,p0000000000000000000000000021,s0000000000000000000000000014,2017-01-10 14:35:32,61.62,40.66
o0000000000000000000000001226,1,p0000000000000000000000000091,s0000000000000000000000000057,2018-01-21 20:25:59,131.18,33.6
o0000000000000000000000001226,2,p0000000000000000000000000036,s0000000000000000000000000057,2018-01-21 20:25:59,49.19,32.17
o0000000000000000000000001226,3,p0000000000000000000000000138,s0000000000000000000000000057,2018-01-21 20:25:59,319.12,32.02
o0000000000000000000000001226,4,p0000000000000000000000000040,s0000000000000000000000000057,2018-01-21 20:25:59,180.81,29.42
o0000000000000000000000001227,1,p0000000000000000000000000020,s0000000000000000000000000058,2017-05-15 23:16:02,281.03,26.47
o0000000000000000000000001227,2,p0000000000000000000000000042,s0000000000000000000000000058,2017-05-15 23:16:02,48.71,29.39
o0000000000000000000000001228,1,p0000000000000000000000000117,s0000000000000000000000000033,2018-05-28 00:39:15,98.58,35.83
