review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
r0000000000000000000000000773,o0000000000000000000000000773,1,,,2017-04-17 06:02:49,2017-04-18 06:02:49
r0000000000000000000000000774,o0000000000000000000000000774,2,,,2017-05-24 07:24:09,2017-05-25 07:24:09
r0000000000000000000000000775,o0000000000000000000000000775,5,,,2017-09-30 02:16:32,2017-10-01 02:16:32
r0000000000000000000000000776,o0000000000000000000000000776,4,,,2018-05-04 04:35:19,2018-05-05 04:35:19
r0000000000000000000000000777,o0000000000000000000000000777,5,,,2017-12-20 18:21:29,2017-12-21 18:21:29
r0000000000000000000000000778,o0000000000000000000000000778,5,,,2018-03-18 08:38:04,2018-03-19 08:38:04
r0000000000000000000000000779,o0000000000000000000000000779,4,,,2018-08-24 23:17:25,2018-08-25 23:17:25
r0000000000000000000000000780,o0000000000000000000000000780,4,,,2017-09-07 18:29:09,2017-09-08 18:29:09
r0000000000000000000000000781,o0000000000000000000000000781,4,,,2017-03-18 20:38:04,2017-03-19 20:38:04
r0000000000000000000000000782,o0000000000000000000000000782,3,,,2017-10-03 13:33:33,2017-10-04 13:33:33
r0000000000000000000000000783,o0000000000000000000000000783,3,,,2018-01-19 11:09:14,2018-01-20 11:09:14
r0000000000000000000000000784,o0000000000000000000000000784,1,,,2018-08-06 09:23:06,2018-08-07 09:23:06
r0000000000000000000000000785,o0000000000000000000000000785,4,,,2017-12-10 00:26:58,2017-12-11 00:26:58
r0000000000000000000000000786,o0000000000000000000000000786,1,,,2018-08-02 10:48:52,2018-08-03 10:48:52
r0000000000000000000000000787,o0000000000000000000000000787,5,,,2017-03-04 23:41:07,2017-03-05 23:41:07
r0000000000000000000000000788,o0000000000000000000000000788,4,,,2018-05-25 15:47:16,2018-05-26 15:47:16
r0000000000000000000000000789,o0000000000000000000000000789,5,,,2018-03-21 21:28:04,2018-03-22 21:28:04
r0000000000000000000000000790,o0000000000000000000000000790,5,,,2018-03-01 04:28:15,2018-03-02 04:28:15
r0000000000000000000000000791,o0000000000000000000000000791,3,,,2018-08-14 14:43:36,2018-08-15 14:43:36
r0000000000000000000000000792,o0000000000000000000000000792,3,,,2017-10-17 13:36:18,2017-10-18 13:36:18
r0000000000000000000000000793,o0000000000000000000000000793,5,,,2018-03-16 13:25:46,2018-03-17 13:25:46
r0000000000000000000000000794,o0000000000000000000000000794,5,,,2018-06-15 13:03:32,2018-06-16 13:03:32
r0000000000000000000000000795,o0000000000000000000000000795,4,,,2018-07-26 10:00:10,2018-07-27 10:00:10
r0000000000000000000000000796,o0000000000000000000000000796,5,,,2017-09-26 13:39:07,2017-09-27 13:39:07
r0000000000000000000000000797,o0000000000000000000000000797,3,,,2018-08-26 09:38:26,2018-08-27 09:38:26
r0000000000000000000000000798,o0000000000000000000000000798,5,,,2017-07-16 21:16:47,2017-07-17 21:16:47
r0000000000000000000000000799,o0000000000000000000000000799,5,,,2017-03-27 00:13:40,2017-03-28 00:13:40
r0000000000000000000000000800,o0000000000000000000000000800,4,,,2018-08-11 18:20:35,2018-08-12 18:20:35
r0000000000000000000000000801,o0000000000000000000000000801,2,,,2017-04-08 13:50:56,2017-04-09 13:50:56
r0000000000000000000000000802,o0000000000000000000000000802,3,,,2017-09-12 01:12:32,2017-09-13 01:12:32
r0000000000000000000000000803,o0000000000000000000000000803,2,,,2017-11-09 11:30:35,2017-11-10 11:30:35
r0000000000000000000000000804,o0000000000000000000000000804,5,,,2017-11-15 20:40:33,2017-11-16 20:40:33
r0000000000000000000000000805,o0000000000000000000000000805,2,,,2017-09-09 13:07:58,2017-09-10 13:07:58
r0000000000000000000000000806,o0000000000000000000000000806,2,,,2018-04-22 21:38:45,2018-04-23 21:38:45
r0000000000000000000000000807,o0000000000000000000000000807,3,,,2018-05-24 08:15:56,2018-05-25 08:15:56
r0000000000000000000000000808,o0000000000000000000000000808,5,,,2018-05-17 07:44:55,2018-05-18 07:44:55
r0000000000000000000000000809,o0000000000000000000000000809,5,,,2017-05-14 10:33:18,2017-05-15 10:33:18
r0000000000000000000000000810,o0000000000000000000000000810,1,,,2018-07-01 17:21:04,2018-07-02 17:21:04
r0000000000000000000000000811,o0000000000000000000000000811,5,,,2017-04-07 00:37:14,2017-04-08 00:37:14
r0000000000000000000000000812,o0000000000000000000000000812,4,,,2017-12-30 18:57:05,2017-12-31 18:57:05
r0000000000000000000000000813,o0000000000000000000000000813,5,,,2018-04-25 16:13:31,2018-04-26 16:13:31
r0000000000000000000000000814,o0000000000000000000000000814,5,,,2017-04-26 21:15:36,2017-04-27 21:15:36
r0000000000000000000000000815,o0000000000000000000000000815,4,,,2017-02-27 19:57:13,2017-02-28 19:57:13
r0000000000000000000000000816,o0000000000000000000000000816,3,,,2017-09-16 14:44:46,2017-09-17 14:44:46
r0000000000000000000000000817,o0000000000000000000000000817,4,,,2017-09-01 14:35:17,2017-09-02 14:35:17
r0000000000000000000000000818,o0000000000000000000000000818,5,,,2017-06-04 01:57:14,2017-06-05 01:57:14
r0000000000000000000000000819,o0000000000000000000000000819,2,,,2017-06-30 11:21:35,2017-07-01 11:21:35
r0000000000000000000000000820,o0000000000000000000000000820,4,,,2018-01-16 11:43:45,2018-01-17 11:43:45
r0000000000000000000000000821,o0000000000000000000000000821,5,,,2018-06-02 10:21:13,2018-06-03 10:21:13
r0000000000000000000000000822,o0000000000000000000000000822,3,,,2017-04-11 02:56:07,2017-04-12 02:56:07
r0000000000000000000000000823,o0000000000000000000000000823,2,,,2017-04-19 11:48:15,2017-04-20 11:48:15
r0000000000000000000000000824,o0000000000000000000000000824,5,,,2018-04-28 00:35:44,2018-04-29 00:35:44
r0000000000000000000000000825,o0000000000000000000000000825,5,,,2018-07-06 10:13:20,2018-07-07 10:13:20
r0000000000000000000000000826,o0000000000000000000000000826,4,,,2017-05-16 08:35:41,2017-05-17 08:35:41
r0000000000000000000000000827,o0000000000000000000000000827,4,,,2018-07-25 18:00:21,2018-07-26 18:00:21
r0000000000000000000000000828,o0000000000000000000000000828,4,,,2018-04-28 21:24:59,2018-04-29 21:24:59
r0000000000000000000000000829,o0000000000000000000000000829,4,,,2018-03-28 15:02:59,2018-03-29 15:02:59
r0000000000000000000000000830,o0000000000000000000000000830,5,,,2017-06-28 01:26:48,2017-06-29 01:26:48
r0000000000000000000000000831,o0000000000000000000000000831,2,,,2018-05-09 07:43:14,2018-05-10 07:43:14
r0000000000000000000000000832,o0000000000000000000000000832,3,,,2017-03-02 19:51:11,2017-03-03 19:51:11
r0000000000000000000000000833,o0000000000000000000000000833,2,,,2017-04-18 20:00:41,2017-04-19 20:00:41
r0000000000000000000000000834,o0000000000000000000000000834,4,,,2018-02-01 15:15:31,2018-02-02 15:15:31
r0000000000000000000000000835,o0000000000000000000000000835,4,,,2018-02-14 02:06:03,2018-02-15 02:06:03
r0000000000000000000000000836,o0000000000000000000000000836,1,,,2018-01-07 04:19:52,2018-01-08 04:19:52
r0000000000000000000000000837,o0000000000000000000000000837,1,,,2018-01-03 08:24:18,2018-01-04 08:24:18
r0000000000000000000000000838,o0000000000000000000000000838,4,,,2018-03-15 23:24:57,2018-03-16 23:24:57
r0000000000000000000000000839,o0000000000000000000000000839,3,,,2017-01-21 15:23:27,2017-01-22 15:23:27
r0000000000000000000000000840,o0000000000000000000000000840,4,,,2018-05-26 20:15:51,2018-05-27 20:15:51
r0000000000000000000000000841,o0000000000000000000000000841,4,,,2018-04-09 21:08:32,2018-04-10 21:08:32
r0000000000000000000000000842,o0000000000000000000000000842,3,,,2018-05-25 08:20:48,2018-05-26 08:20:48
r0000000000000000000000000843,o0000000000000000000000000843,4,,,2017-08-27 00:06:55,2017-08-28 00:06:55
r0000000000000000000000000844,o0000000000000000000000000844,3,,,2018-01-28 08:31:30,2018-01-29 08:31:30
r0000000000000000000000000845,o0000000000000000000000000845,5,,,2017-02-18 02:12:29,2017-02-19 02:12:29
r0000000000000000000000000846,o0000000000000000000000000846,4,,,2018-05-15 17:01:09,2018-05-16 17:01:09
r0000000000000000000000000847,o0000000000000000000000000847,4,,,2017-04-06 09:02:17,2017-04-07 09:02:17
r0000000000000000000000000848,o0000000000000000000000000848,4,,,2018-01-23 11:41:24,2018-01-24 11:41:24
r0000000000000000000000000849,o0000000000000000000000000849,5,,,2017-03-08 22:05:13,2017-03-09 22:05:13
r0000000000000000000000000850,o0000000000000000000000000850,2,,,2018-05-18 20:58:50,2018-05-19 20:58:50
r0000000000000000000000000851,o0000000000000000000000000851,4,,,2017-08-13 01:54:14,2017-08-14 01:54:14
r0000000000000000000000000852,o0000000000000000000000000852,5,,,2017-12-30 14:49:28,2017-12-31 14:49:28
r0000000000000000000000000853,o0000000000000000000000000853,3,,,2017-02-24 19:47:01,2017-02-25 19:47:01
r0000000000000000000000000854,o0000000000000000000000000854,1,,,2018-05-06 09:22:52,2018-05-07 09:22:52
r0000000000000000000000000855,o0000000000000000000000000855,5,,,2018-04-09 20:08:03,2018-04-10 20:08:03
r0000000000000000000000000856,o0000000000000000000000000856,4,,,2018-04-22 15:19:18,2018-04-23 15:19:18
r0000000000000000000000000857,o0000000000000000000000000857,5,,,2017-11-22 14:30:42,2017-11-23 14:30:42
r0000000000000000000000000858,o0000000000000000000000000858,1,,,2018-07-14 14:38:28,2018-07-15 14:38:28
r0000000000000000000000000859,o0000000000000000000000000859,5,,,2018-06-15 22:35:13,2018-06-16 22:35:13
r0000000000000000000000000860,o0000000000000000000000000860,5,,,2017-05-02 23:14:37,2017-05-03 23:14:37
r0000000000000000000000000861,o0000000000000000000000000861,1,,,2017-10-23 07:49:58,2017-10-24 07:49:58
r0000000000000000000000000862,o0000000000000000000000000862,2,,,2017-06-15 05:02:04,2017-06-16 05:02:04
r0000000000000000000000000863,o0000000000000000000000000863,3,,,2017-08-28 06:34:23,2017-08-29 06:34:23
r0000000000000000000000000864,o0000000000000000000000000864,5,,,2018-01-06 13:58:58,2018-01-07 13:58:58
r0000000000000000000000000865,o0000000000000000000000000865,5,,,2018-07-28 16:58:45,2018-07-29 16:58:45
r0000000000000000000000000866,o0000000000000000000000000866,4,,,2017-08-29 06:03:31,2017-08-30 06:03:31
r0000000000000000000000000867,o0000000000000000000000000867,2,,,2018-04-02 09:50:26,2018-04-03 09:50:26
r0000000000000000000000000868,o0000000000000000000000000868,4,,,2017-11-08 05:15:26,2017-11-09 05:15:26
r0000000000000000000000000869,o0000000000000000000000000869,2,,,2018-04-09 07:45:04,2018-04-10 07:45:04
r0000000000000000000000000870,o0000000000000000000000000870,5,,,2018-04-16 21:15:01,2018-04-17 21:15:01
r0000000000000000000000000871,o0000000000000000000000000871,2,,,2017-06-08 07:20:09,2017-06-09 07:20:09
r0000000000000000000000000872,o0000000000000000000000000872,2,,,2017-05-23 02:19:09,2017-05-24 02:19:09
r0000000000000000000000000873,o0000000000000000000000000873,1,,,2017-10-12 05:47:01,2017-10-13 05:47:01
r0000000000000000000000000874,o0000000000000000000000000874,4,,,2017-10-30 16:14:09,2017-10-31 16:14:09
r0000000000000000000000000875,o0000000000000000000000000875,3,,,2017-07-03 20:40:20,2017-07-04 20:40:20
r0000000000000000000000000876,o0000000000000000000000000876,3,,,2018-08-26 11:01:50,2018-08-27 11:01:50
r0000000000000000000000000877,o0000000000000000000000000877,5,,,2018-01-04 08:02:51,2018-01-05 08:02:51
r0000000000000000000000000878,o0000000000000000000000000878,1,,,2017-03-16 01:53:47,2017-03-17 01:53:47
r0000000000000000000000000879,o0000000000000000000000000879,3,,,2018-08-11 14:03:55,2018-08-12 14:03:55
r0000000000000000000000000880,o0000000000000000000000000880,3,,,2018-02-24 21:57:14,2018-02-25 21:57:14
r0000000000000000000000000881,o0000000000000000000000000881,4,,,2017-02-14 12:58:22,2017-02-15 12:58:22
r0000000000000000000000000882,o0000000000000000000000000882,1,,,2017-09-05 03:12:09,2017-09-06 03:12:09
r0000000000000000000000000883,o0000000000000000000000000883,3,,,2018-08-23 18:32:06,2018-08-24 18:32:06
r0000000000000000000000000884,o0000000000000000000000000884,1,,,2018-04-02 07:43:47,2018-04-03 07:43:47
r0000000000000000000000000885,o0000000000000000000000000885,5,,,2018-08-08 01:24:58,2018-08-09 01:24:58
r0000000000000000000000000886,o0000000000000000000000000886,1,,,2018-01-28 13:16:36,2018-01-29 13:16:36
r0000000000000000000000000887,o0000000000000000000000000887,3,,,2017-05-06 09:51:37,2017-05-07 09:51:37
r0000000000000000000000000888,o0000000000000000000000000888,5,,,2018-04-16 17:51:10,2018-04-17 17:51:10
r0000000000000000000000000889,o0000000000000000000000000889,5,,,2018-02-28 02:55:27,2018-03-01 02:55:27
r0000000000000000000000000890,o0000000000000000000000000890,4,,,2017-04-04 05:30:30,2017-04-05 05:30:30
r0000000000000000000000000891,o0000000000000000000000000891,4,,,2017-12-23 03:14:38,2017-12-24 03:14:38
r0000000000000000000000000892,o0000000000000000000000000892,5,,,2018-01-22 05:21:31,2018-01-23 05:21:31
r0000000000000000000000000893,o0000000000000000000000000893,1,,,2018-03-20 10:14:01,2018-03-21 10:14:01
r0000000000000000000000000894,o0000000000000000000000000894,5,,,2017-10-02 10:21:31,2017-10-03 10:21:31
r0000000000000000000000000895,o0000000000000000000000000895,3,,,2017-08-04 05:09:23,2017-08-05 05:09:23
r0000000000000000000000000896,o0000000000000000000000000896,3,,,2017-06-12 20:40:43,2017-06-13 20:40:43
r0000000000000000000000000897,o0000000000000000000000000897,4,,,2018-05-11 21:17:54,2018-05-12 21:17:54
r0000000000000000000000000898,o0000000000000000000000000898,5,,,2018-05-15 03:07:10,2018-05-16 03:07:10
r0000000000000000000000000899,o0000000000000000000000000899,4,,,2018-05-19 21:25:49,2018-05-20 21:25:49
r0000000000000000000000000900,o0000000000000000000000000900,3,,,2018-03-10 18:03:33,2018-03-11 18:03:33
r0000000000000000000000000901,o0000000000000000000000000901,5,,,2018-07-06 02:44:34,2018-07-07 02:44:34
r0000000000000000000000000902,o0000000000000000000000000902,5,,,2017-09-11 14:44:25,2017-09-12 14:44:25
r0000000000000000000000000903,o0000000000000000000000000903,5,,,2018-06-20 03:35:08,2018-06-21 03:35:08
r0000000000000000000000000904,o0000000000000000000000000904,4,,,2018-03-26 14:53:44,2018-03-27 14:53:44
r0000000000000000000000000905,o0000000000000000000000000905,4,,,2017-01-31 03:59:54,2017-02-01 03:59:54
r0000000000000000000000000906,o0000000000000000000000000906,4,,,2017-06-09 13:31:40,2017-06-10 13:31:40
r0000000000000000000000000907,o0000000000000000000000000907,1,,,2017-09-08 06:12:04,2017-09-09 06:12:04
r0000000000000000000000000908,o0000000000000000000000000908,3,,,2017-11-23 17:57:11,2017-11-24 17:57:11
r0000000000000000000000000909,o0000000000000000000000000909,1,,,2017-03-06 01:08:12,2017-03-07 01:08:12
r0000000000000000000000000910,o0000000000000000000000000910,1,,,2017-02-19 14:49:53,2017-02-20 14:49:53
r0000000000000000000000000911,o0000000000000000000000000911,5,,,2017-07-17 07:46:41,2017-07-18 07:46:41
r0000000000000000000000000912,o0000000000000000000000000912,5,,,2017-06-14 18:36:56,2017-06-15 18:36:56
r0000000000000000000000000913,o0000000000000000000000000913,5,,,2017-08-30 21:46:05,2017-08-31 21:46:05
r0000000000000000000000000914,o0000000000000000000000000914,3,,,2018-03-24 23:42:19,2018-03-25 23:42:19
r0000000000000000000000000915,o0000000000000000000000000915,5,,,2018-02-19 15:09:53,2018-02-20 15:09:53
r0000000000000000000000000916,o0000000000000000000000000916,5,,,2017-02-19 09:39:08,2017-02-20 09:39:08
r0000000000000000000000000917,o0000000000000000000000000917,4,,,2017-12-28 01:18:49,2017-12-29 01:18:49
r0000000000000000000000000918,o0000000000000000000000000918,4,,,2018-06-26 22:13:00,2018-06-27 22:13:00
r0000000000000000000000000919,o0000000000000000000000000919,3,,,2017-09-02 10:26:15,2017-09-03 10:26:15
r0000000000000000000000000920,o0000000000000000000000000920,5,,,2018-08-12 23:00:13,2018-08-13 23:00:13
r0000000000000000000000000921,o0000000000000000000000000921,3,,,2018-02-28 09:36:57,2018-03-01 09:36:57
r0000000000000000000000000922,o0000000000000000000000000922,5,,,2017-10-31 09:58:51,2017-11-01 09:58:51
r0000000000000000000000000923,o0000000000000000000000000923,2,,,2018-06-02 15:39:42,2018-06-03 15:39:42
r0000000000000000000000000924,o0000000000000000000000000924,3,,,2017-10-08 16:27:14,2017-10-09 16:27:14
r0000000000000000000000000925,o0000000000000000000000000925,2,,,2018-08-22 05:55:45,2018-08-23 05:55:45
r0000000000000000000000000926,o0000000000000000000000000926,4,,,2017-10-13 09:59:40,2017-10-14 09:59:40
r0000000000000000000000000927,o0000000000000000000000000927,1,,,2017-09-24 06:24:44,2017-09-25 06:24:44
r0000000000000000000000000928,o0000000000000000000000000928,1,,,2018-02-06 13:42:57,2018-02-07 13:42:57
r0000000000000000000000000929,o0000000000000000000000000929,5,,,2017-05-02 22:43:24,2017-05-03 22:43:24
r0000000000000000000000000930,o0000000000000000000000000930,5,,,2017-01-11 01:27:46,2017-01-12 01:27:46
r0000000000000000000000000931,o0000000000000000000000000931,5,,,2017-03-12 11:51:28,2017-03-13 11:51:28
r0000000000000000000000000932,o0000000000000000000000000932,4,,,2017-02-17 21:16:08,2017-02-18 21:16:08
r0000000000000000000000000933,o0000000000000000000000000933,3,,,2018-07-31 00:57:09,2018-08-01 00:57:09
r0000000000000000000000000934,o0000000000000000000000000934,2,,,2018-05-10 02:46:03,2018-05-11 02:46:03
r0000000000000000000000000935,o0000000000000000000000000935,4,,,2017-09-23 13:41:22,2017-09-24 13:41:22
r0000000000000000000000000936,o0000000000000000000000000936,5,,,2018-04-05 08:36:43,2018-04-06 08:36:43
r0000000000000000000000000937,o0000000000000000000000000937,3,,,2017-03-20 15:41:13,2017-03-21 15:41:13
r0000000000000000000000000938,o0000000000000000000000000938,3,,,2017-05-12 06:18:07,2017-05-13 06:18:07
r0000000000000000000000000939,o0000000000000000000000000939,4,,,2017-07-08 00:23:50,2017-07-09 00:23:50
r0000000000000000000000000940,o0000000000000000000000000940,2,,,2017-03-01 22:26:50,2017-03-02 22:26:50
r0000000000000000000000000941,o0000000000000000000000000941,5,,,2017-07-07 13:09:15,2017-07-08 13:09:15
r0000000000000000000000000942,o0000000000000000000000000942,3,,,2017-08-11 10:08:42,2017-08-12 10:08:42
r0000000000000000000000000943,o0000000000000000000000000943,3,,,2018-01-20 21:32:43,2018-01-21 21:32:43
r0000000000000000000000000944,o0000000000000000000000000944,4,,,2017-11-04 05:24:37,2017-11-05 05:24:37
r0000000000000000000000000945,o0000000000000000000000000945,2,,,2017-12-19 08:13:31,2017-12-20 08:13:31
r0000000000000000000000000946,o0000000000000000000000000946,2,,,2017-02-16 13:23:44,2017-02-17 13:23:44
r0000000000000000000000000947,o0000000000000000000000000947,4,,,2017-05-08 07:02:50,2017-05-09 07:02:50
r0000000000000000000000000948,o0000000000000000000000000948,5,,,2018-02-24 03:38:25,2018-02-25 03:38:25
r0000000000000000000000000949,o0000000000000000000000000949,3,,,2017-05-05 13:24:40,2017-05-06 13:24:40
r0000000000000000000000000950,o0000000000000000000000000950,5,,,2018-06-02 16:11:11,2018-06-03 16:11:11
r0000000000000000000000000951,o0000000000000000000000000951,5,,,2018-01-20 16:23:12,2018-01-21 16:23:12
r0000000000000000000000000952,o0000000000000000000000000952,3,,,2017-03-25 00:27:50,2017-03-26 00:27:50
r0000000000000000000000000953,o0000000000000000000000000953,3,,,2018-03-26 17:07:54,2018-03-27 17:07:54
r0000000000000000000000000954,o0000000000000000000000000954,5,,,2018-04-05 21:21:42,2018-04-06 21:21:42
r0000000000000000000000000955,o0000000000000000000000000955,4,,,2018-02-04 17:10:21,2018-02-05 17:10:21
r0000000000000000000000000956,o0000000000000000000000000956,4,,,2017-10-14 06:50:40,2017-10-15 06:50:40
r0000000000000000000000000957,o0000000000000000000000000957,4,,,2017-03-21 03:36:43,2017-03-22 03:36:43
r0000000000000000000000000958,o0000000000000000000000000958,5,,,2018-03-04 06:33:05,2018-03-05 06:33:05
r0000000000000000000000000959,o0000000000000000000000000959,5,,,2017-11-28 09:45:31,2017-11-29 09:45:31
r0000000000000000000000000960,o0000000000000000000000000960,3,,,2017-03-26 06:19:45,2017-03-27 06:19:45
r0000000000000000000000000961,o0000000000000000000000000961,3,,,2018-07-13 01:22:14,2018-07-14 01:22:14
r0000000000000000000000000962,o0000000000000000000000000962,5,,,2018-03-06 11:52:09,2018-03-07 11:52:09
r0000000000000000000000000963,o0000000000000000000000000963,5,,,2017-11-03 22:09:16,2017-11-04 22:09:16
r0000000000000000000000000964,o0000000000000000000000000964,4,,,2018-02-28 07:21:56,2018-03-01 07:21:56
r0000000000000000000000000965,o0000000000000000000000000965,4,,,2017-02-22 13:49:40,2017-02-23 13:49:40
r0000000000000000000000000966,o0000000000000000000000000966,3,,,2017-10-24 05:14:29,2017-10-25 05:14:29
r0000000000000000000000000967,o0000000000000000000000000967,2,,,2017-07-28 12:51:53,2017-07-29 12:51:53
r0000000000000000000000000968,o0000000000000000000000000968,5,,,2018-07-19 07:29:23,2018-07-20 07:29:23
r0000000000000000000000000969,o0000000000000000000000000969,5,,,2018-01-27 02:10:11,2018-01-28 02:10:11
r0000000000000000000000000970,o0000000000000000000000000970,5,,,2018-08-15 18:42:22,2018-08-16 18:42:22
r0000000000000000000000000971,o0000000000000000000000000971,4,,,2017-02-02 19:22:11,2017-02-03 19:22:11
r0000000000000000000000000972,o0000000000000000000000000972,2,,,2017-12-10 04:56:47,2017-12-11 04:56:47
r0000000000000000000000000973,o0000000000000000000000000973,4,,,2018-07-16 10:46:32,2018-07-17 10:46:32
r0000000000000000000000000974,o0000000000000000000000000974,1,,,2017-01-30 19:32:44,2017-01-31 19:32:44
r0000000000000000000000000975,o0000000000000000000000000975,5,,,2017-08-07 23:24:31,2017-08-08 23:24:31
r0000000000000000000000000976,o0000000000000000000000000976,2,,,2018-01-21 23:07:52,2018-01-22 23:07:52
r0000000000000000000000000977,o0000000000000000000000000977,3,,,2017-05-14 21:28:41,2017-05-15 21:28:41
r0000000000000000000000000978,o0000000000000000000000000978,5,,,2017-09-23 20:06:43,2017-09-24 20:06:43
r0000000000000000000000000979,o0000000000000000000000000979,5,,,2017-07-17 23:52:18,2017-07-18 23:52:18
r0000000000000000000000000980,o0000000000000000000000000980,2,,,2018-08-09 18:39:42,2018-08-10 18:39:42
r0000000000000000000000000981,o0000000000000000000000000981,5,,,2018-08-12 10:07:25,2018-08-13 10:07:25
r0000000000000000000000000982,o0000000000000000000000000982,1,,,2017-12-11 05:49:04,2017-12-12 05:49:04
r0000000000000000000000000983,o0000000000000000000000000983,5,,,2018-02-18 08:01:57,2018-02-19 08:01:57
r0000000000000000000000000984,o0000000000000000000000000984,5,,,2017-03-01 10:31:37,2017-03-02 10:31:37
r0000000000000000000000000985,o0000000000000000000000000985,4,,,2017-11-11 01:03:08,2017-11-12 01:03:08
r0000000000000000000000000986,o0000000000000000000000000986,5,,,2018-03-25 10:38:59,2018-03-26 10:38:59
r0000000000000000000000000987,o0000000000000000000000000987,5,,,2017-05-03 13:01:22,2017-05-04 13:01:22
r0000000000000000000000000988,o0000000000000000000000000988,5,,,2018-03-22 08:54:06,2018-03-23 08:54:06
r0000000000000000000000000989,o0000000000000000000000000989,3,,,2017-11-02 00:38:40,2017-11-03 00:38:40
r0000000000000000000000000990,o0000000000000000000000000990,1,,,2018-03-04 16:09:18,2018-03-05 16:09:18
r0000000000000000000000000991,o0000000000000000000000000991,1,,,2018-01-12 21:03:52,2018-01-13 21:03:52
r0000000000000000000000000992,o0000000000000000000000000992,4,,,2017-11-18 13:26:05,2017-11-19 13:26:05
r0000000000000000000000000993,o0000000000000000000000000993,1,,,2017-06-04 20:16:09,2017-06-05 20:16:09
r0000000000000000000000000994,o0000000000000000000000000994,4,,,2017-07-02 23:03:22,2017-07-03 23:03:22
r0000000000000000000000000995,o0000000000000000000000000995,4,,,2017-07-06 16:56:38,2017-07-07 16:56:38
r0000000000000000000000000996,o0000000000000000000000000996,4,,,2017-05-24 17:44:44,2017-05-25 17:44:44
r0000000000000000000000000997,o0000000000000000000000000997,5,,,2017-07-15 03:28:31,2017-07-16 03:28:31
r0000000000000000000000000998,o0000000000000000000000000998,3,,,2017-10-13 09:11:26,2017-10-14 09:11:26
r0000000000000000000000000999,o0000000000000000000000000999,4,,,2018-07-18 12:36:13,2018-07-19 12:36:13
r0000000000000000000000001000,o0000000000000000000000001000,2,,,2017-01-23 22:27:21,2017-01-24 22:27:21
r0000000000000000000000001001,o0000000000000000000000001001,5,,,2018-07-27 13:33:52,2018-07-28 13:33:52
r0000000000000000000000001002,o0000000000000000000000001002,1,,,2017-04-22 12:57:27,2017-04-23 12:57:27
r0000000000000000000000001003,o0000000000000000000000001003,4,,,2018-04-16 08:34:50,2018-04-17 08:34:50
r0000000000000000000000001004,o0000000000000000000000001004,4,,,2017-10-28 18:25:06,2017-10-29 18:25:06
r0000000000000000000000001005,o0000000000000000000000001005,2,,,2018-05-11 17:08:33,2018-05-12 17:08:33
r0000000000000000000000001006,o0000000000000000000000001006,1,,,2018-02-13 14:56:56,2018-02-14 14:56:56
r0000000000000000000000001007,o0000000000000000000000001007,3,,,2018-05-20 06:56:41,2018-05-21 06:56:41
r0000000000000000000000001008,o0000000000000000000000001008,3,,,2017-06-01 17:06:52,2017-06-02 17:06:52
r0000000000000000000000001009,o0000000000000000000000001009,5,,,2017-06-05 14:09:34,2017-06-06 14:09:34
r0000000000000000000000001010,o0000000000000000000000001010,5,,,2018-02-01 05:09:00,2018-02-02 05:09:00
r0000000000000000000000001011,o0000000000000000000000001011,3,,,2017-11-21 03:17:01,2017-11-22 03:17:01
r0000000000000000000000001012,o0000000000000000000000001012,1,,,2017-03-01 09:16:24,2017-03-02 09:16:24
r0000000000000000000000001013,o0000000000000000000000001013,4,,,2017-06-04 13:10:28,2017-06-05 13:10:28
r0000000000000000000000001014,o0000000000000000000000001014,2,,,2017-12-08 14:20:41,2017-12-09 14:20:41
r0000000000000000000000001015,o0000000000000000000000001015,4,,,2017-06-15 17:51:19,2017-06-16 17:51:19
r0000000000000000000000001016,o0000000000000000000000001016,5,,,2018-02-10 01:02:34,2018-02-11 01:02:34
r0000000000000000000000001017,o0000000000000000000000001017,5,,,2017-06-14 21:44:11,2017-06-15 21:44:11
r0000000000000000000000001018,o0000000000000000000000001018,5,,,2017-07-23 23:47:52,2017-07-24 23:47:52
r0000000000000000000000001019,o0000000000000000000000001019,4,,,2017-09-28 23:14:40,2017-09-29 23:14:40
r0000000000000000000000001020,o0000000000000000000000001020,5,,,2018-04-29 14:52:05,2018-04-30 14:52:05
r0000000000000000000000001021,o0000000000000000000000001021,5,,,2018-06-07 08:44:14,2018-06-08 08:44:14
r0000000000000000000000001022,o0000000000000000000000001022,4,,,2017-10-25 21:27:09,2017-10-26 21:27:09
r0000000000000000000000001023,o0000000000000000000000001023,5,,,2017-08-30 21:30:38,2017-08-31 21:30:38
r0000000000000000000000001024,o0000000000000000000000001024,4,,,2018-01-16 04:11:05,2018-01-17 04:11:05
r0000000000000000000000001025,o0000000000000000000000001025,5,,,2017-08-21 23:19:59,2017-08-22 23:19:59
r0000000000000000000000001026,o0000000000000000000000001026,5,,,2018-06-06 15:34:59,2018-06-07 15:34:59
r0000000000000000000000001027,o0000000000000000000000001027,2,,,2017-10-08 16:25:56,2017-10-09 16:25:56
r0000000000000000000000001028,o0000000000000000000000001028,5,,,2018-04-07 13:20:54,2018-04-08 13:20:54
r0000000000000000000000001029,o0000000000000000000000001029,5,,,2017-03-24 00:59:28,2017-03-25 00:59:28
r0000000000000000000000001030,o0000000000000000000000001030,4,,,2017-09-13 11:44:21,2017-09-14 11:44:21
